date,price
2013-12-18,1071.995
2013-12-19,1085.5349999999999
2013-12-20,1094.585
2013-12-23,1110.46
2013-12-24,1111.67
2013-12-26,1113.845
2013-12-27,1116.6100000000001
2013-12-30,1114.76
2013-12-31,1113.63
2014-01-02,1113.005
2014-01-03,1110.93
2014-01-06,1112.65
2014-01-07,1130.4250000000002
2014-01-08,1140.3049999999998
2014-01-09,1134.8899999999999
2014-01-10,1130.665
2014-01-13,1132.04
2014-01-14,1139.545
2014-01-15,1149.395
2014-01-16,1152.9650000000001
2014-01-17,1152.415
2014-01-21,1157.65
2014-01-22,1163.375
2014-01-23,1158.4299999999998
2014-01-24,1138.27
2014-01-27,1104.385
2014-01-28,1117.845
2014-01-29,1110.585
2014-01-30,1139.87
2014-01-31,1168.835
2014-02-03,1156.8600000000001
2014-02-04,1146.005
2014-02-05,1139.395
2014-02-06,1153.855
2014-02-07,1169.23
2014-02-10,1175.71
2014-02-11,1182.04
2014-02-12,1185.69
2014-02-13,1189.7800000000002
2014-02-14,1198.595
2014-02-18,1206.435
2014-02-19,1203.3600000000001
2014-02-20,1203.5500000000002
2014-02-21,1206.355
2014-02-24,1212.63
2014-02-25,1217.46
2014-02-26,1221.3200000000002
2014-02-27,1220.625
2014-02-28,1215.205
2014-03-03,1199.99
2014-03-04,1212.75
2014-03-05,1217.245
2014-03-06,1222.37
2014-03-07,1219.2150000000001
2014-03-10,1210.865
2014-03-11,1205.48
2014-03-12,1196.02
2014-03-13,1197.63
2014-03-14,1181.6999999999998
2014-03-17,1187.59
2014-03-18,1202.295
2014-03-19,1203.2
2014-03-20,1202.485
2014-03-21,1196.04
2014-03-24,1165.4250000000002
2014-03-25,1158.42
2014-03-26,1151.5349999999999
2014-03-27,1117.02
2014-03-28,1125.48
2014-03-31,1123.925
2014-04-01,1127.75
2014-04-02,1134.4
2014-04-03,577.155
2014-04-04,562.10565
2014-04-07,540.19
2014-04-08,552.29
2014-04-09,561.5899999999999
2014-04-10,556.855
2014-04-11,540.495
2014-04-14,546.77
2014-04-15,541.765
2014-04-16,558.55
2014-04-17,548.2
2014-04-21,539.0
2014-04-22,541.9975
2014-04-23,536.46385
2014-04-24,536.75
2014-04-25,528.1800000000001
2014-04-28,518.45
2014-04-29,530.38
2014-04-30,532.715
2014-05-01,536.385
2014-05-02,537.835
2014-05-05,531.6500000000001
2014-05-06,528.40405
2014-05-07,517.76
2014-05-08,520.905
2014-05-09,520.815
2014-05-12,533.13
2014-05-13,540.9449999999999
2014-05-14,537.465
2014-05-15,529.65495
2014-05-16,527.205
2014-05-19,532.505
2014-05-20,541.46
2014-05-21,545.9300000000001
2014-05-22,554.48
2014-05-23,559.585
2014-05-27,569.51
2014-05-28,573.806
2014-05-29,570.96625
2014-05-30,569.185
2014-06-02,563.5550000000001
2014-06-03,557.46375
2014-06-04,553.5699999999999
2014-06-05,560.025
2014-06-06,564.18995
2014-06-09,568.61
2014-06-10,569.065
2014-06-11,566.325
2014-06-12,562.075
2014-06-13,557.185
2014-06-16,553.995
2014-06-17,550.605
2014-06-18,556.49
2014-06-19,560.83395
2014-06-20,563.0699999999999
2014-06-23,568.97
2014-06-24,575.7049999999999
2014-06-25,580.28
2014-06-26,584.6
2014-06-27,585.25
2014-06-30,585.5
2014-07-01,589.9749999999999
2014-07-02,591.63
2014-07-03,591.625
2014-07-07,591.7925
2014-07-08,580.985
2014-07-09,580.55
2014-07-10,578.67505
2014-07-11,584.4025
2014-07-14,590.7764999999999
2014-07-15,590.30495
2014-07-16,593.625
2014-07-17,583.175
2014-07-18,598.81
2014-07-21,599.3050000000001
2014-07-22,604.0738
2014-07-23,604.2
2014-07-24,604.9549999999999
2014-07-25,598.375
2014-07-28,596.844
2014-07-29,595.3299999999999
2014-07-30,595.575
2014-07-31,584.8349499999999
2014-08-01,576.865
2014-08-04,578.04
2014-08-05,575.255
2014-08-06,573.047
2014-08-07,573.8699999999999
2014-08-08,574.29195
2014-08-11,577.494
2014-08-12,572.905
2014-08-13,580.6625
2014-08-14,584.3599999999999
2014-08-15,585.115
2014-08-18,590.8
2014-08-19,596.125
2014-08-20,594.9955
2014-08-21,593.1755
2014-08-22,592.395
2014-08-25,592.4200000000001
2014-08-26,589.75
2014-08-27,585.135
2014-08-28,581.2950000000001
2014-08-29,580.5699500000001
2014-09-02,585.8499999999999
2014-09-03,590.495
2014-09-04,594.3
2014-09-05,596.025
2014-09-08,600.7715499999999
2014-09-09,595.54
2014-09-10,590.4300000000001
2014-09-11,588.9925000000001
2014-09-12,587.38
2014-09-15,580.4649999999999
2014-09-16,585.55
2014-09-17,591.595
2014-09-18,595.29
2014-09-19,601.5799999999999
2014-09-22,598.46
2014-09-23,593.4449999999999
2014-09-24,595.2049999999999
2014-09-25,591.405
2014-09-26,587.2869499999999
2014-09-29,585.44
2014-09-30,587.75
2014-10-01,583.37
2014-10-02,578.645
2014-10-03,585.895
2014-10-06,588.9
2014-10-07,579.975
2014-10-08,576.165
2014-10-09,575.78
2014-10-10,565.12
2014-10-13,552.6524999999999
2014-10-14,551.565
2014-10-15,536.1685
2014-10-16,532.97
2014-10-17,530.9300000000001
2014-10-20,526.15
2014-10-21,534.485
2014-10-22,545.495
2014-10-23,551.45
2014-10-24,550.0799999999999
2014-10-27,550.6
2014-10-28,554.815
2014-10-29,560.475
2014-10-30,557.315
2014-10-31,566.77
2014-11-03,564.39
2014-11-04,561.545
2014-11-05,560.525
2014-11-06,553.6895
2014-11-07,552.475
2014-11-10,556.125
2014-11-11,559.37095
2014-11-12,558.375
2014-11-13,557.45495
2014-11-14,555.255
2014-11-17,549.815
2014-11-18,548.295
2014-11-19,543.705
2014-11-20,543.44
2014-11-21,548.02
2014-11-24,547.6700000000001
2014-11-25,549.7049999999999
2014-11-26,547.5550000000001
2014-11-28,547.0400500000001
2014-12-01,543.7049999999999
2014-12-02,538.2535
2014-12-03,538.3075
2014-12-04,538.79
2014-12-05,532.73
2014-12-08,530.4075
2014-12-09,530.03
2014-12-10,533.425
2014-12-11,533.0999999999999
2014-12-12,526.85
2014-12-15,520.3835
2014-12-16,506.385
2014-12-17,504.09000000000003
2014-12-18,511.405
2014-12-19,514.835
2014-12-22,526.78
2014-12-23,538.01
2014-12-24,537.6949999999999
2014-12-26,539.37
2014-12-29,540.545
2014-12-30,535.725
2014-12-31,534.3
2015-01-02,531.8399999999999
2015-01-05,522.86995
2015-01-06,513.38
2015-01-07,507.57
2015-01-08,501.26
2015-01-09,503.625
2015-01-12,495.595
2015-01-13,502.93
2015-01-14,503.21000000000004
2015-01-15,505.88
2015-01-16,506.97
2015-01-20,512.49
2015-01-21,515.7205
2015-01-22,530.375
2015-01-23,540.5804
2015-01-26,536.7850000000001
2015-01-27,526.8206
2015-01-28,519.02
2015-01-29,509.33500000000004
2015-01-30,530.64
2015-02-02,529.11
2015-02-03,532.13
2015-02-04,530.8879999999999
2015-02-05,528.165
2015-02-06,534.4325
2015-02-09,530.7149999999999
2015-02-10,535.0862500000001
2015-02-11,538.975
2015-02-12,542.6700000000001
2015-02-13,549.5699999999999
2015-02-17,548.13
2015-02-18,543.55
2015-02-19,543.8050000000001
2015-02-20,542.84
2015-02-23,535.65
2015-02-24,535.2
2015-02-25,543.79
2015-02-26,552.60995
2015-02-27,563.2249999999999
2015-03-02,569.5699999999999
2015-03-03,575.675
2015-03-04,577.075
2015-03-05,580.715
2015-03-06,577.42
2015-03-09,572.25
2015-03-10,564.7909999999999
2015-03-11,559.795
2015-03-12,558.685
2015-03-13,557.345
2015-03-16,557.5350000000001
2015-03-17,557.525
2015-03-18,560.005
2015-03-19,564.54
2015-03-20,565.79
2015-03-23,566.34995
2015-03-24,574.985
2015-03-25,573.5350000000001
2015-03-26,562.75
2015-03-27,560.498
2015-03-30,559.4749999999999
2015-03-31,558.56
2015-04-01,552.265
2015-04-02,544.22
2015-04-06,540.62
2015-04-07,546.8725
2015-04-08,548.75
2015-04-09,545.6605
2015-04-10,547.415
2015-04-13,549.785
2015-04-14,541.155
2015-04-15,537.78
2015-04-16,541.6645000000001
2015-04-17,534.4
2015-04-20,539.575
2015-04-21,544.99225
2015-04-22,546.1600000000001
2015-04-23,555.625
2015-04-24,576.5250000000001
2015-04-27,568.91
2015-04-28,564.395
2015-04-29,562.4200000000001
2015-04-30,553.915
2015-05-01,547.5350000000001
2015-05-04,552.04
2015-05-05,547.49
2015-05-06,538.0825
2015-05-07,539.325
2015-05-08,550.415
2015-05-11,549.48495
2015-05-12,538.9805
2015-05-13,541.4100000000001
2015-05-14,546.095
2015-05-15,546.55
2015-05-18,545.2950000000001
2015-05-19,550.26
2015-05-20,550.5825
2015-05-21,553.4555
2015-05-22,555.9300000000001
2015-05-26,548.15025
2015-05-27,550.93565
2015-05-28,553.28
2015-05-29,549.49
2015-06-01,547.075
2015-06-02,552.67
2015-06-03,555.0699999999999
2015-06-04,552.54
2015-06-05,550.357
2015-06-08,546.4100000000001
2015-06-09,541.8453
2015-06-10,549.9449999999999
2015-06-11,552.0
2015-06-12,547.24
2015-06-15,541.63
2015-06-16,544.1312
2015-06-17,545.085
2015-06-18,552.625
2015-06-19,555.0840000000001
2015-06-22,562.26
2015-06-23,561.025
2015-06-24,559.7249999999999
2015-06-25,560.2975
2015-06-26,555.925
2015-06-29,545.5699999999999
2015-06-30,542.72
2015-07-01,542.785
2015-07-02,545.7850000000001
2015-07-06,545.3375000000001
2015-07-07,545.425
2015-07-08,544.74
2015-07-09,546.75
2015-07-10,555.645
2015-07-13,565.7750000000001
2015-07-14,581.93935
2015-07-15,584.45
2015-07-16,596.21
2015-07-17,690.5
2015-07-20,689.785
2015-07-21,694.875
2015-07-22,702.475
2015-07-23,683.83
2015-07-24,665.4849999999999
2015-07-27,659.31
2015-07-28,658.755
2015-07-29,658.085
2015-07-30,659.87
2015-07-31,661.09995
2015-08-03,662.165
2015-08-04,664.255
2015-08-05,672.74635
2015-08-06,667.74
2015-08-07,663.8325
2015-08-10,665.925
2015-08-11,694.1600000000001
2015-08-12,688.255
2015-08-13,688.105
2015-08-14,687.5799999999999
2015-08-17,688.9
2015-08-18,690.5384
2015-08-19,693.5
2015-08-20,685.7200499999999
2015-08-21,657.9970000000001
2015-08-24,618.71
2015-08-25,629.335
2015-08-26,646.425
2015-08-27,662.5399500000001
2015-08-28,660.375
2015-08-31,655.38
2015-09-01,634.75
2015-09-02,637.8485000000001
2015-09-03,642.52865
2015-09-04,630.5
2015-09-08,638.97
2015-09-09,649.13
2015-09-10,648.3
2015-09-11,651.3599999999999
2015-09-14,652.7104999999999
2015-09-15,661.095
2015-09-16,665.13495
2015-09-17,673.495
2015-09-18,664.935
2015-09-21,663.5
2015-09-22,651.925
2015-09-23,655.50505
2015-09-24,649.46745
2015-09-25,649.1175000000001
2015-09-28,630.345
2015-09-29,626.355
2015-09-30,634.23
2015-10-01,637.4775
2015-10-02,645.87775
2015-10-05,664.44875
2015-10-06,670.94115
2015-10-07,668.425
2015-10-08,663.19
2015-10-09,668.2225000000001
2015-10-12,672.61
2015-10-13,680.784
2015-10-14,684.47
2015-10-15,689.275
2015-10-16,692.6600000000001
2015-10-19,696.2248500000001
2015-10-20,685.8399999999999
2015-10-21,677.8
2015-10-22,679.87495
2015-10-23,735.22
2015-10-26,727.485
2015-10-27,730.0496
2015-10-28,732.3199999999999
2015-10-29,740.9749999999999
2015-10-30,741.42
2015-11-02,739.815
2015-11-03,746.429
2015-11-04,754.55
2015-11-05,761.9100000000001
2015-11-06,759.0260000000001
2015-11-09,756.2049999999999
2015-11-10,754.505
2015-11-11,764.415
2015-11-12,760.8295
2015-11-13,747.4000000000001
2015-11-16,743.02
2015-11-17,749.5
2015-11-18,754.245
2015-11-19,760.23
2015-11-20,771.7090000000001
2015-11-23,778.2049999999999
2015-11-24,767.05
2015-11-25,769.765
2015-11-27,770.50005
2015-11-30,768.075
2015-12-01,775.475
2015-12-02,784.73875
2015-12-03,773.465
2015-12-04,773.9649999999999
2015-12-07,773.86
2015-12-08,770.585
2015-12-09,764.0496
2015-12-10,760.5327500000001
2015-12-11,753.0450000000001
2015-12-14,750.2049999999999
2015-12-15,766.375
2015-12-16,769.2725
2015-12-17,775.4449999999999
2015-12-18,765.365
2015-12-21,760.25
2015-12-22,765.77
2015-12-23,764.775
2015-12-24,766.7950000000001
2015-12-28,775.2725
2015-12-29,792.446
2015-12-30,791.8275000000001
2015-12-31,782.825
2016-01-04,754.87
2016-01-05,762.425
2016-01-06,756.865
2016-01-07,745.295
2016-01-08,739.5200500000001
2016-01-11,727.3199999999999
2016-01-12,742.385
2016-01-13,734.89
2016-01-14,722.4449999999999
2016-01-15,712.8340000000001
2016-01-19,717.6
2016-01-20,707.365
2016-01-21,724.39
2016-01-22,744.53
2016-01-25,742.4805
2016-01-26,733.215
2016-01-27,724.6700000000001
2016-01-28,740.88
2016-01-29,754.6525
2016-02-01,769.485
2016-02-02,795.475
2016-02-03,763.845
2016-02-04,733.92005
2016-02-05,713.4300000000001
2016-02-08,693.265
2016-02-09,704.73
2016-02-10,714.3050000000001
2016-02-11,701.7525
2016-02-12,708.79
2016-02-16,716.52945
2016-02-17,725.185
2016-02-18,725.775
2016-02-19,718.575
2016-02-22,729.1475
2016-02-23,723.285
2016-02-24,711.62
2016-02-25,721.37
2016-02-26,729.0496
2016-02-29,723.72
2016-03-01,730.485
2016-03-02,738.1855
2016-03-03,735.315
2016-03-04,730.31
2016-03-07,716.175
2016-03-08,713.125
2016-03-09,719.45
2016-03-10,729.915
2016-03-11,740.8
2016-03-14,748.9612500000001
2016-03-15,747.925
2016-03-16,752.75
2016-03-17,761.35
2016-03-18,756.98
2016-03-21,757.3050000000001
2016-03-22,761.4375
2016-03-23,760.71
2016-03-24,754.0274999999999
2016-03-28,755.17
2016-03-29,757.7349999999999
2016-03-30,772.4449999999999
2016-03-31,763.6671
2016-04-01,762.62
2016-04-04,767.1125
2016-04-05,759.235
2016-04-06,762.3599999999999
2016-04-07,763.4300000000001
2016-04-08,761.45
2016-04-11,762.28
2016-04-12,758.2425000000001
2016-04-13,770.1704
2016-04-14,776.415
2016-04-15,777.9300499999999
2016-04-18,783.0799999999999
2016-04-19,780.61
2016-04-20,775.4649999999999
2016-04-21,776.6149499999999
2016-04-22,742.145
2016-04-25,739.99
2016-04-26,732.955
2016-04-27,718.115
2016-04-28,716.23
2016-04-29,707.9449999999999
2016-05-02,710.885
2016-05-03,710.35
2016-05-04,709.55
2016-05-05,713.50005
2016-05-06,718.97
2016-05-09,728.895
2016-05-10,735.8050000000001
2016-05-11,734.3512499999999
2016-05-12,729.8199999999999
2016-05-13,727.4
2016-05-16,726.3399999999999
2016-05-17,726.925
2016-05-18,720.2950000000001
2016-05-19,715.4024999999999
2016-05-20,721.355
2016-05-23,720.21995
2016-05-24,726.9225
2016-05-25,736.245
2016-05-26,737.05
2016-05-27,742.46
2016-05-31,749.5250000000001
2016-06-01,747.855
2016-06-02,742.15
2016-06-03,737.7
2016-06-06,733.395
2016-06-07,733.755
2016-06-08,739.7874999999999
2016-06-09,740.2149999999999
2016-06-10,735.075
2016-06-13,734.4100000000001
2016-06-14,731.25
2016-06-15,734.23
2016-06-16,722.9649999999999
2016-06-17,711.255
2016-06-20,710.64
2016-06-21,710.02
2016-06-22,710.0450000000001
2016-06-23,707.565
2016-06-24,694.9549999999999
2016-06-27,677.9925000000001
2016-06-28,688.79495
2016-06-29,696.0917
2016-06-30,699.33575
2016-07-01,708.13
2016-07-05,703.625
2016-07-06,706.0
2016-07-07,705.42
2016-07-08,713.005
2016-07-11,723.8969500000001
2016-07-12,731.55
2016-07-13,732.27
2016-07-14,733.365
2016-07-15,737.8199999999999
2016-07-18,745.82345
2016-07-19,752.5395000000001
2016-07-20,757.345
2016-07-21,754.835
2016-07-22,756.0525
2016-07-25,756.94745
2016-07-26,756.00515
2016-07-27,760.19
2016-07-28,764.03
2016-07-29,796.97
2016-08-01,796.265
2016-08-02,798.425
2016-08-03,796.28
2016-08-04,797.06
2016-08-05,802.515
2016-08-08,804.645
2016-08-09,808.6949999999999
2016-08-10,808.6845000000001
2016-08-11,809.9395
2016-08-12,805.415
2016-08-15,807.6949999999999
2016-08-16,800.63
2016-08-17,800.9649999999999
2016-08-18,804.815
2016-08-19,799.0550000000001
2016-08-22,796.815
2016-08-23,798.495
2016-08-24,794.61
2016-08-25,790.975
2016-08-26,794.40345
2016-08-29,794.4200000000001
2016-08-30,793.735
2016-08-31,789.385
2016-09-01,789.61
2016-09-02,795.1800000000001
2016-09-06,803.16
2016-09-07,807.1600000000001
2016-09-08,804.71505
2016-09-09,794.9
2016-09-12,791.835
2016-09-13,790.06
2016-09-14,791.9300000000001
2016-09-15,796.1524999999999
2016-09-16,796.3199999999999
2016-09-19,798.775
2016-09-20,800.505
2016-09-21,800.97
2016-09-22,813.385
2016-09-23,814.865
2016-09-26,805.2650000000001
2016-09-27,807.6600000000001
2016-09-28,806.51515
2016-09-29,807.3824999999999
2016-09-30,804.7950000000001
2016-10-03,799.885
2016-10-04,803.085
2016-10-05,804.605
2016-10-06,803.7275
2016-10-07,801.3800000000001
2016-10-10,809.81
2016-10-11,813.615
2016-10-12,811.52725
2016-10-13,802.5899999999999
2016-10-14,806.205
2016-10-17,808.6600000000001
2016-10-18,821.0699999999999
2016-10-19,826.5074999999999
2016-10-20,824.5074999999999
2016-10-21,821.3
2016-10-24,833.49
2016-10-25,831.90025
2016-10-26,822.03
2016-10-27,820.595
2016-10-28,828.0
2016-10-31,815.315
2016-11-01,806.11
2016-11-02,795.88
2016-11-03,784.315
2016-11-04,779.74215
2016-11-07,798.95
2016-11-08,807.8299999999999
2016-11-09,801.8725
2016-11-10,789.145
2016-11-11,771.415
2016-11-14,757.685
2016-11-15,772.7288000000001
2016-11-16,774.915
2016-11-17,784.375
2016-11-18,783.3199999999999
2016-11-21,781.425
2016-11-22,788.755
2016-11-23,781.085
2016-11-25,780.5450000000001
2016-11-28,788.9200000000001
2016-11-29,790.8900000000001
2016-11-30,782.3275
2016-12-01,765.98
2016-12-02,764.75
2016-12-05,773.4843000000001
2016-12-06,779.3
2016-12-07,782.765
2016-12-08,793.4525
2016-12-09,804.0
2016-12-12,807.94055
2016-12-13,818.12
2016-12-14,818.52
2016-12-15,817.5
2016-12-16,813.6600000000001
2016-12-19,810.36
2016-12-20,813.745
2016-12-21,810.4100000000001
2016-12-22,808.55
2016-12-23,808.0398
2016-12-27,810.9
2016-12-28,807.885
2016-12-29,801.947
2016-12-30,796.4525
2017-01-03,804.1624999999999
2017-01-04,808.77
2017-01-05,809.8299999999999
2017-01-06,820.23
2017-01-09,826.025
2017-01-10,826.275
2017-01-11,825.685
2017-01-12,825.6949999999999
2017-01-13,832.085
2017-01-17,826.6900499999999
2017-01-18,826.9449999999999
2017-01-19,828.47995
2017-01-20,826.9200000000001
2017-01-23,837.1214
2017-01-24,846.9
2017-01-25,854.2668
2017-01-26,855.76005
2017-01-27,854.45
2017-01-30,829.13
2017-01-31,818.235
2017-02-01,818.125
2017-02-02,818.3054999999999
2017-02-03,822.74
2017-02-06,818.3399999999999
2017-02-07,827.6062999999999
2017-02-08,829.6800000000001
2017-02-09,829.24
2017-02-10,833.8299999999999
2017-02-13,838.9905
2017-02-14,838.915
2017-02-15,838.99625
2017-02-16,839.975
2017-02-17,843.36
2017-02-21,849.375
2017-02-22,850.25005
2017-02-23,847.56
2017-02-24,845.66005
2017-02-27,846.8399999999999
2017-02-28,845.1360999999999
2017-03-01,853.51
2017-03-02,852.605
2017-03-03,847.7625
2017-03-06,845.0550000000001
2017-03-07,849.425
2017-03-08,854.0899999999999
2017-03-09,856.69
2017-03-10,860.9195
2017-03-13,863.975
2017-03-14,863.855
2017-03-15,865.5875
2017-03-16,870.115
2017-03-17,871.395
2017-03-20,867.5025
2017-03-21,860.5785000000001
2017-03-22,851.175
2017-03-23,837.345
2017-03-24,836.55
2017-03-27,832.8399999999999
2017-03-28,838.8325
2017-03-29,846.4825000000001
2017-03-30,849.385
2017-03-31,847.40225
2017-04-03,853.2649
2017-04-04,850.2525
2017-04-05,854.0550000000001
2017-04-06,848.7950000000001
2017-04-07,841.5899999999999
2017-04-10,843.7636
2017-04-11,839.615
2017-04-12,840.655
2017-04-13,840.79015
2017-04-17,848.335
2017-04-18,854.3199999999999
2017-04-19,856.86375
2017-04-20,860.7149999999999
2017-04-21,860.085
2017-04-24,873.0350000000001
2017-04-25,885.76505
2017-04-26,889.0699999999999
2017-04-27,890.2787
2017-04-28,929.56
2017-05-01,928.31
2017-05-02,936.9925000000001
2017-05-03,942.705
2017-05-04,953.255
2017-05-05,953.26905
2017-05-08,954.1925
2017-05-09,958.3
2017-05-10,953.2750000000001
2017-05-11,953.3
2017-05-12,955.02
2017-05-15,957.76
2017-05-16,963.12275
2017-05-17,950.525
2017-05-18,947.7249999999999
2017-05-19,955.78
2017-05-22,960.69
2017-05-23,969.505
2017-05-24,974.8724500000001
2017-05-25,986.8
2017-05-26,991.875
2017-05-30,994.49005
2017-05-31,990.64
2017-06-01,987.2149999999999
2017-06-02,991.7750000000001
2017-06-05,1001.425
2017-06-06,1001.7049999999999
2017-06-07,999.8599999999999
2017-06-08,1001.11
2017-06-09,979.435
2017-06-12,952.3975
2017-06-13,969.96
2017-06-14,969.6051500000001
2017-06-15,950.5237500000001
2017-06-16,954.325
2017-06-19,973.75
2017-06-20,974.495
2017-06-21,974.415
2017-06-22,976.9074
2017-06-23,980.54
2017-06-26,982.1600000000001
2017-06-27,957.155
2017-06-28,949.7
2017-06-29,940.63
2017-06-30,937.30475
2017-07-03,924.775
2017-07-05,927.46025
2017-07-06,927.995
2017-07-07,937.2249999999999
2017-07-10,947.54
2017-07-11,950.005
2017-07-12,963.335
2017-07-13,971.75
2017-07-14,973.845
2017-07-17,977.075
2017-07-18,981.4449999999999
2017-07-19,991.3050000000001
2017-07-20,991.65
2017-07-21,989.64
2017-07-24,998.2314
2017-07-25,970.265
2017-07-26,967.09
2017-07-27,953.29
2017-07-28,953.55
2017-07-31,951.45875
2017-08-01,949.725
2017-08-02,940.8105
2017-08-03,944.72
2017-08-04,943.6675
2017-08-07,946.23
2017-08-08,947.485
2017-08-09,938.8399999999999
2017-08-10,929.0383999999999
2017-08-11,927.29
2017-08-14,937.7625
2017-08-15,939.855
2017-08-16,944.96955
2017-08-17,935.7249999999999
2017-08-18,927.235
2017-08-21,923.425
2017-08-22,934.06585
2017-08-23,940.3325
2017-08-24,938.525
2017-08-25,935.415
2017-08-28,930.48
2017-08-29,928.75
2017-08-30,939.9549999999999
2017-08-31,951.7225000000001
2017-09-01,954.3050000000001
2017-09-05,943.4927
2017-09-06,938.5899999999999
2017-09-07,944.01325
2017-09-08,945.355
2017-09-11,946.8399999999999
2017-09-12,942.7925
2017-09-13,948.7950000000001
2017-09-14,943.193
2017-09-15,936.5
2017-09-18,931.13
2017-09-19,932.3
2017-09-20,943.75
2017-09-21,946.0899999999999
2017-09-22,945.4175
2017-09-25,932.13005
2017-09-26,939.6
2017-09-27,953.69
2017-09-28,960.865
2017-09-29,970.905
2017-10-02,969.845
2017-10-03,967.5725
2017-10-04,970.005
2017-10-05,978.38925
2017-10-06,986.385
2017-10-09,995.98
2017-10-10,989.29
2017-10-11,997.75
2017-10-12,1006.3199999999999
2017-10-13,1010.91
2017-10-16,1006.76
2017-10-17,1010.305
2017-10-18,1010.815
2017-10-19,1002.31
2017-10-20,1005.46
2017-10-23,994.4449999999999
2017-10-24,983.1700000000001
2017-10-25,986.076
2017-10-26,998.49
2017-10-27,1045.235
2017-10-30,1031.08
2017-10-31,1033.65
2017-11-01,1040.9299999999998
2017-11-02,1037.0900000000001
2017-11-03,1044.1550000000002
2017-11-06,1047.295
2017-11-07,1048.205
2017-11-08,1054.87
2017-11-09,1043.365
2017-11-10,1043.9250000000002
2017-11-13,1044.0
2017-11-14,1035.815
2017-11-15,1035.1950000000002
2017-11-16,1044.88
2017-11-17,1042.365
2017-11-20,1035.69
2017-11-21,1044.765
2017-11-22,1051.3400000000001
2017-11-24,1055.995
2017-11-27,1063.905
2017-11-28,1067.27
2017-11-29,1044.21
2017-11-30,1037.105
2017-12-01,1027.07
2017-12-04,1020.28
2017-12-05,1019.5
2017-12-06,1027.445
2017-12-07,1042.1399999999999
2017-12-08,1051.1399999999999
2017-12-11,1050.06
2017-12-12,1053.685
2017-12-13,1051.03
2017-12-14,1060.34
2017-12-15,1067.67
2017-12-18,1078.4299999999998
2017-12-19,1078.62
2017-12-20,1074.915
2017-12-21,1073.26
2017-12-22,1069.68
2017-12-26,1063.75
2017-12-27,1063.325
2017-12-28,1059.1100000000001
2017-12-29,1055.375
2018-01-02,1064.5
2018-01-03,1084.7649999999999
2018-01-04,1099.17
2018-01-05,1107.69
2018-01-08,1114.58
2018-01-09,1113.3200000000002
2018-01-10,1108.38
2018-01-11,1110.665
2018-01-12,1119.655
2018-01-16,1137.77
2018-01-17,1131.405
2018-01-18,1132.525
2018-01-19,1138.1399999999999
2018-01-22,1154.35
2018-01-23,1172.88
2018-01-24,1177.225
2018-01-25,1178.42
2018-01-26,1177.795
2018-01-29,1191.03
2018-01-30,1181.22
2018-01-31,1179.21
2018-02-01,1178.405
2018-02-02,1121.2350000000001
2018-02-05,1085.865
2018-02-06,1058.6950000000002
2018-02-07,1070.5749999999998
2018-02-08,1034.315
2018-02-09,1024.3600000000001
2018-02-12,1055.53
2018-02-13,1054.0700000000002
2018-02-14,1062.635
2018-02-15,1080.665
2018-02-16,1099.9299999999998
2018-02-20,1103.145
2018-02-21,1121.855
2018-02-22,1115.305
2018-02-23,1118.72
2018-02-26,1136.77
2018-02-27,1130.52
2018-02-28,1115.325
2018-03-01,1089.28
2018-03-02,1068.5
2018-03-05,1086.725
2018-03-06,1100.065
2018-03-07,1103.055
2018-03-08,1124.3200000000002
2018-03-09,1147.645
2018-03-12,1168.68
2018-03-13,1156.2849999999999
2018-03-14,1151.0549999999998
2018-03-15,1149.08
2018-03-16,1144.085
2018-03-19,1104.145
2018-03-20,1093.9850000000001
2018-03-21,1097.955
2018-03-22,1066.7800000000002
2018-03-23,1045.8249999999998
2018-03-26,1034.925
2018-03-27,1031.08
2018-03-28,1004.495
2018-03-29,1026.045
2018-04-02,1016.89
2018-04-03,1011.125
2018-04-04,1014.625
2018-04-05,1035.355
2018-04-06,1021.125
2018-04-09,1031.895
2018-04-10,1028.31
2018-04-11,1027.5349999999999
2018-04-12,1035.35
2018-04-13,1041.565
2018-04-16,1042.6750000000002
2018-04-17,1071.045
2018-04-18,1076.26
2018-04-19,1083.2649999999999
2018-04-20,1083.425
2018-04-23,1077.3400000000001
2018-04-24,1038.675
2018-04-25,1026.54
2018-04-26,1036.2350000000001
2018-04-27,1039.645
2018-04-30,1028.335
2018-05-01,1026.17
2018-05-02,1033.57
2018-05-03,1019.29
2018-05-04,1034.9650000000001
2018-05-07,1057.635
2018-05-08,1058.435
2018-05-09,1078.0549999999998
2018-05-10,1101.645
2018-05-11,1103.115
2018-05-14,1111.475
2018-05-15,1088.9499999999998
2018-05-16,1088.005
2018-05-17,1083.71
2018-05-18,1069.205
2018-05-21,1085.65
2018-05-22,1082.03
2018-05-23,1077.48
2018-05-24,1079.71
2018-05-25,1086.085
2018-05-29,1072.21
2018-05-30,1072.77
2018-05-31,1094.0
2018-06-01,1125.085
2018-06-04,1147.4299999999998
2018-06-05,1154.28
2018-06-06,1145.5149999999999
2018-06-07,1135.995
2018-06-08,1131.005
2018-06-11,1139.5700000000002
2018-06-12,1144.885
2018-06-13,1149.5100000000002
2018-06-14,1158.295
2018-06-15,1158.8000000000002
2018-06-18,1167.565
2018-06-19,1172.21
2018-06-20,1191.76
2018-06-21,1176.905
2018-06-22,1167.325
